,100,500,1000,5000,10000
bubble_sort,0.001492749999997045,0.039707519999993224,0.20176825599999404,4.638747201000001,20.734835077000014
selection_sort,0.0005533929999899101,0.013552556999997023,0.05681260599999405,1.400076912000003,6.730691143000001
insertion_sort,0.0019013280000024224,0.0454598500000003,0.19697140800001023,5.122864816000003,20.93957297999998
cocktail_sort,0.0016810879999979988,0.04251823399999921,0.18357520600000043,4.776162001999992,19.327392350000025
merge_sort,0.00047177999999803433,0.0036255770000082066,0.006491323999995302,0.04022107699999822,0.08913949199998683
quick_sort,0.0002581370000029892,0.002336541999994779,0.00288730499998735,0.017000615000000607,0.038918842000015275
shell_sort,0.0012413160000050993,0.0429204900000002,0.13075951799999075,2.994345242999998,12.97996248199999
heap_sort,0.00040067500000873224,0.004419116000008216,0.006504665999997883,0.042329184999999825,0.09858231699999465
