,100,500,1000,5000,10000
bubble_sort,0.0007423490000064703,0.01889392100000009,0.092046363999998,2.2337019480000038,9.021327302999993
selection_sort,0.0006037329999912799,0.016153931999994597,0.0644591199999951,1.6210049789999914,6.475479098000008
insertion_sort,2.243000000134998e-05,0.00010202200000719586,0.0002077500000012833,0.001075198999998861,0.0023499280000010003
cocktail_sort,0.0007510599999989154,0.023078560000001858,0.09697560499999724,2.325383202000012,9.257343480999992
merge_sort,0.0005829029999944169,0.004326796999990279,0.00905894299999943,0.04804999700000678,0.10419244199999866
quick_sort,0.000312934999996628,0.0021653299999968567,0.0052511659999936455,0.021292328000001248,0.04396741000000759
shell_sort,3.5562999997296174e-05,0.00016155399998751818,0.0003305190000020275,0.002080599999999322,0.004178193000001329
heap_sort,0.0005834279999987757,0.0041156170000107295,0.009212738000002219,0.058303158000001076,0.1335257629999944
